SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION
200607,20060411,3,12,3,3.21,PRD0901777,CL00064,DEP00019,G00007,D00002,CUST0000124113,LA,OT,9.94E+14,M,MM,Small Shop,Fresh,STORE02789,SS,E01
200607,20060411,3,12,1,1.44,PRD0901905,CL00008,DEP00003,G00002,D00001,CUST0000124113,LA,OT,9.94E+14,M,MM,Small Shop,Fresh,STORE02789,SS,E01
200607,20060414,6,17,4,3.92,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000528616,UM,OT,9.94E+14,L,MM,Top Up,Fresh,STORE02792,LS,E03
200607,20060414,6,14,3,2.55,PRD0900254,CL00001,DEP00001,G00001,D00001,CUST0000098174,MM,,9.94E+14,L,MM,Top Up,Fresh,STORE02792,LS,E03
200607,20060413,5,12,1,0.83,PRD0900256,CL00116,DEP00042,G00011,D00003,CUST0000528616,UM,OT,9.94E+14,M,UM,Top Up,Mixed,STORE02792,LS,E03
200607,20060414,6,17,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000528616,UM,OT,9.94E+14,L,MM,Top Up,Fresh,STORE02792,LS,E03
200607,20060414,6,14,1,1.03,PRD0900388,CL00050,DEP00013,G00005,D00002,CUST0000098174,MM,,9.94E+14,L,MM,Top Up,Fresh,STORE02792,LS,E03
200607,20060410,2,16,3,4.23,PRD0900868,CL00131,DEP00047,G00013,D00003,,,,9.94E+14,M,MM,Small Shop,Mixed,STORE02792,LS,E03
200607,20060413,5,17,1,1.21,PRD0901046,CL00116,DEP00042,G00011,D00003,CUST0000528616,UM,OT,9.94E+14,S,MM,Small Shop,Mixed,STORE02792,LS,E03
200607,20060414,6,14,1,0.22,PRD0901048,CL00065,DEP00019,G00007,D00002,CUST0000098174,MM,,9.94E+14,L,MM,Top Up,Fresh,STORE02792,LS,E03
200607,20060416,1,17,1,0.8,PRD0901500,CL00046,DEP00012,G00004,D00002,CUST0000528616,UM,OT,9.94E+14,M,UM,Small Shop,Grocery,STORE02792,LS,E03
200607,20060414,6,17,1,1.17,PRD0901599,CL00154,DEP00052,G00015,D00003,CUST0000528616,UM,OT,9.94E+14,L,MM,Top Up,Fresh,STORE02792,LS,E03
200607,20060414,6,17,1,0.56,PRD0901622,CL00199,DEP00067,G00021,D00005,CUST0000528616,UM,OT,9.94E+14,L,MM,Top Up,Fresh,STORE02792,LS,E03
200607,20060414,6,17,4,3.44,PRD0901887,CL00063,DEP00019,G00007,D00002,CUST0000528616,UM,OT,9.94E+14,L,MM,Top Up,Fresh,STORE02792,LS,E03
200607,20060414,6,17,1,6.05,PRD0901892,CL00239,DEP00085,G00028,D00008,CUST0000528616,UM,OT,9.94E+14,L,MM,Top Up,Fresh,STORE02792,LS,E03
200607,20060414,6,14,1,0.76,PRD0902053,CL00089,DEP00025,G00008,D00002,CUST0000098174,MM,,9.94E+14,L,MM,Top Up,Fresh,STORE02792,LS,E03
200607,20060414,6,17,1,1.87,PRD0902423,CL00031,DEP00008,G00004,D00002,CUST0000528616,UM,OT,9.94E+14,L,MM,Top Up,Fresh,STORE02792,LS,E03
200607,20060413,5,12,1,1.02,PRD0902484,CL00008,DEP00003,G00002,D00001,CUST0000528616,UM,OT,9.94E+14,M,UM,Top Up,Mixed,STORE02792,LS,E03
200607,20060413,5,17,1,1.02,PRD0902484,CL00008,DEP00003,G00002,D00001,CUST0000528616,UM,OT,9.94E+14,S,MM,Small Shop,Mixed,STORE02792,LS,E03
200607,20060414,6,14,1,2.88,PRD0902703,CL00050,DEP00013,G00005,D00002,CUST0000098174,MM,,9.94E+14,L,MM,Top Up,Fresh,STORE02792,LS,E03
200607,20060416,1,17,1,3.79,PRD0902956,CL00235,DEP00083,G00028,D00008,CUST0000528616,UM,OT,9.94E+14,M,UM,Small Shop,Grocery,STORE02792,LS,E03
200607,20060414,6,17,1,1.01,PRD0903074,CL00045,DEP00011,G00004,D00002,CUST0000528616,UM,OT,9.94E+14,L,MM,Top Up,Fresh,STORE02792,LS,E03
200607,20060413,5,12,1,1.4,PRD0903403,CL00129,DEP00046,G00013,D00003,CUST0000528616,UM,OT,9.94E+14,M,UM,Top Up,Mixed,STORE02792,LS,E03
200607,20060416,1,17,4,1.28,PRD0903448,CL00167,DEP00055,G00016,D00003,CUST0000528616,UM,OT,9.94E+14,M,UM,Small Shop,Grocery,STORE02792,LS,E03
200607,20060414,6,14,1,1.48,PRD0903556,CL00006,DEP00002,G00001,D00001,CUST0000098174,MM,,9.94E+14,L,MM,Top Up,Fresh,STORE02792,LS,E03
200607,20060413,5,12,1,0.67,PRD0903588,CL00218,DEP00073,G00023,D00005,CUST0000528616,UM,OT,9.94E+14,M,UM,Top Up,Mixed,STORE02792,LS,E03
200607,20060414,6,17,1,1.26,PRD0903974,CL00129,DEP00046,G00013,D00003,CUST0000528616,UM,OT,9.94E+14,L,MM,Top Up,Fresh,STORE02792,LS,E03
200607,20060414,6,17,1,2.84,PRD0904007,CL00083,DEP00023,G00007,D00002,CUST0000528616,UM,OT,9.94E+14,L,MM,Top Up,Fresh,STORE02792,LS,E03
200607,20060410,2,16,3,4.65,PRD0904023,CL00076,DEP00022,G00007,D00002,,,,9.94E+14,M,MM,Small Shop,Mixed,STORE02792,LS,E03
200607,20060414,6,14,1,0.77,PRD0904035,CL00065,DEP00019,G00007,D00002,CUST0000098174,MM,,9.94E+14,L,MM,Top Up,Fresh,STORE02792,LS,E03
200607,20060414,6,14,1,2.49,PRD0904250,CL00045,DEP00011,G00004,D00002,CUST0000098174,MM,,9.94E+14,L,MM,Top Up,Fresh,STORE02792,LS,E03
200607,20060414,6,17,1,1.31,PRD0904423,CL00083,DEP00023,G00007,D00002,CUST0000528616,UM,OT,9.94E+14,L,MM,Top Up,Fresh,STORE02792,LS,E03
200607,20060414,6,14,3,5.46,PRD0904461,CL00024,DEP00008,G00004,D00002,CUST0000098174,MM,,9.94E+14,L,MM,Top Up,Fresh,STORE02792,LS,E03
200607,20060414,6,17,1,0.85,PRD0904660,CL00161,DEP00054,G00016,D00003,CUST0000528616,UM,OT,9.94E+14,L,MM,Top Up,Fresh,STORE02792,LS,E03
200607,20060414,6,14,1,1.96,PRD0904671,CL00120,DEP00043,G00012,D00003,CUST0000098174,MM,,9.94E+14,L,MM,Top Up,Fresh,STORE02792,LS,E03
200607,20060410,2,16,1,0.41,PRD0904981,CL00070,DEP00020,G00007,D00002,,,,9.94E+14,M,MM,Small Shop,Mixed,STORE02792,LS,E03
200607,20060415,7,17,1,1.03,PRD0900097,CL00001,DEP00001,G00001,D00001,CUST0000669802,MM,YA,9.94E+14,M,LA,Small Shop,Fresh,STORE02797,LS,S03
200607,20060415,7,20,1,1.03,PRD0900097,CL00001,DEP00001,G00001,D00001,CUST0000669802,MM,YA,9.94E+14,M,MM,Small Shop,Mixed,STORE02797,LS,S03
200607,20060412,4,20,1,1.95,PRD0900239,CL00023,DEP00008,G00004,D00002,CUST0000981925,LA,OF,9.94E+14,L,LA,Full Shop,Mixed,STORE02797,LS,S03
200607,20060411,3,15,1,2.53,PRD0900317,CL00160,DEP00054,G00016,D00003,CUST0000041142,LA,,9.94E+14,L,LA,Top Up,Grocery,STORE02797,LS,S03
200607,20060412,4,20,1,0.76,PRD0900372,CL00067,DEP00019,G00007,D00002,CUST0000981925,LA,OF,9.94E+14,L,LA,Full Shop,Mixed,STORE02797,LS,S03
200607,20060415,7,20,1,1.52,PRD0900685,CL00202,DEP00067,G00021,D00005,CUST0000669802,MM,YA,9.94E+14,M,MM,Small Shop,Mixed,STORE02797,LS,S03
200607,20060413,5,21,1,0.71,PRD0900859,CL00006,DEP00002,G00001,D00001,CUST0000225488,UM,OT,9.94E+14,S,UM,Small Shop,Fresh,STORE02797,LS,S03
200607,20060412,4,20,3,6,PRD0901040,CL00201,DEP00067,G00021,D00005,CUST0000981925,LA,OF,9.94E+14,L,LA,Full Shop,Mixed,STORE02797,LS,S03
200607,20060412,4,20,4,3.68,PRD0901185,CL00110,DEP00039,G00010,D00003,CUST0000981925,LA,OF,9.94E+14,L,LA,Full Shop,Mixed,STORE02797,LS,S03
200607,20060412,4,20,3,4.62,PRD0901219,CL00160,DEP00054,G00016,D00003,CUST0000981925,LA,OF,9.94E+14,L,LA,Full Shop,Mixed,STORE02797,LS,S03
200607,20060415,7,20,3,3.57,PRD0901569,CL00151,DEP00052,G00015,D00003,CUST0000669802,MM,YA,9.94E+14,M,MM,Small Shop,Mixed,STORE02797,LS,S03
200607,20060411,3,15,1,0.27,PRD0901608,CL00153,DEP00052,G00015,D00003,CUST0000041142,LA,,9.94E+14,L,LA,Top Up,Grocery,STORE02797,LS,S03
200607,20060412,4,20,1,0.53,PRD0901667,CL00073,DEP00021,G00007,D00002,CUST0000981925,LA,OF,9.94E+14,L,LA,Full Shop,Mixed,STORE02797,LS,S03
200607,20060411,3,15,1,0.5,PRD0901848,CL00153,DEP00052,G00015,D00003,CUST0000041142,LA,,9.94E+14,L,LA,Top Up,Grocery,STORE02797,LS,S03
200607,20060412,4,20,1,0.9,PRD0901861,CL00001,DEP00001,G00001,D00001,CUST0000981925,LA,OF,9.94E+14,L,LA,Full Shop,Mixed,STORE02797,LS,S03
200607,20060411,3,15,3,3.84,PRD0902232,CL00006,DEP00002,G00001,D00001,CUST0000041142,LA,,9.94E+14,L,LA,Top Up,Grocery,STORE02797,LS,S03
200607,20060411,3,15,1,0.33,PRD0902314,CL00153,DEP00052,G00015,D00003,CUST0000041142,LA,,9.94E+14,L,LA,Top Up,Grocery,STORE02797,LS,S03
200607,20060412,4,20,1,2.05,PRD0902455,CL00096,DEP00030,G00008,D00002,CUST0000981925,LA,OF,9.94E+14,L,LA,Full Shop,Mixed,STORE02797,LS,S03
200607,20060412,4,20,3,4.59,PRD0902935,CL00050,DEP00013,G00005,D00002,CUST0000981925,LA,OF,9.94E+14,L,LA,Full Shop,Mixed,STORE02797,LS,S03
200607,20060411,3,15,4,15.32,PRD0902939,CL00165,DEP00055,G00016,D00003,CUST0000041142,LA,,9.94E+14,L,LA,Top Up,Grocery,STORE02797,LS,S03
200607,20060412,4,20,1,2.04,PRD0902969,CL00074,DEP00021,G00007,D00002,CUST0000981925,LA,OF,9.94E+14,L,LA,Full Shop,Mixed,STORE02797,LS,S03
200607,20060412,4,20,1,0.96,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000981925,LA,OF,9.94E+14,L,LA,Full Shop,Mixed,STORE02797,LS,S03
200607,20060415,7,17,3,3.48,PRD0903199,CL00076,DEP00022,G00007,D00002,CUST0000669802,MM,YA,9.94E+14,M,LA,Small Shop,Fresh,STORE02797,LS,S03
200607,20060412,4,19,3,2.67,PRD0903228,CL00138,DEP00048,G00013,D00003,CUST0000669802,MM,YA,9.94E+14,M,LA,Small Shop,Grocery,STORE02797,LS,S03
200607,20060411,3,15,1,1.46,PRD0903587,CL00031,DEP00008,G00004,D00002,CUST0000041142,LA,,9.94E+14,L,LA,Top Up,Grocery,STORE02797,LS,S03
200607,20060412,4,20,1,1.44,PRD0903596,CL00096,DEP00030,G00008,D00002,CUST0000981925,LA,OF,9.94E+14,L,LA,Full Shop,Mixed,STORE02797,LS,S03
200607,20060412,4,20,3,3.6,PRD0903747,CL00129,DEP00046,G00013,D00003,CUST0000981925,LA,OF,9.94E+14,L,LA,Full Shop,Mixed,STORE02797,LS,S03
200607,20060412,4,20,1,1.31,PRD0903751,CL00195,DEP00067,G00021,D00005,CUST0000981925,LA,OF,9.94E+14,L,LA,Full Shop,Mixed,STORE02797,LS,S03
200607,20060412,4,20,1,0.75,PRD0903788,CL00001,DEP00001,G00001,D00001,CUST0000981925,LA,OF,9.94E+14,L,LA,Full Shop,Mixed,STORE02797,LS,S03
200607,20060412,4,20,1,2.23,PRD0903810,CL00096,DEP00030,G00008,D00002,CUST0000981925,LA,OF,9.94E+14,L,LA,Full Shop,Mixed,STORE02797,LS,S03
200607,20060412,4,20,3,1.02,PRD0903835,CL00107,DEP00037,G00010,D00003,CUST0000981925,LA,OF,9.94E+14,L,LA,Full Shop,Mixed,STORE02797,LS,S03
200607,20060412,4,20,1,2.14,PRD0904001,CL00130,DEP00047,G00013,D00003,CUST0000981925,LA,OF,9.94E+14,L,LA,Full Shop,Mixed,STORE02797,LS,S03
200607,20060412,4,20,3,1.35,PRD0904230,CL00070,DEP00020,G00007,D00002,CUST0000981925,LA,OF,9.94E+14,L,LA,Full Shop,Mixed,STORE02797,LS,S03
200607,20060415,7,20,1,0.54,PRD0904469,CL00006,DEP00002,G00001,D00001,CUST0000669802,MM,YA,9.94E+14,M,MM,Small Shop,Mixed,STORE02797,LS,S03
200607,20060412,4,20,1,0.42,PRD0904520,CL00075,DEP00022,G00007,D00002,CUST0000981925,LA,OF,9.94E+14,L,LA,Full Shop,Mixed,STORE02797,LS,S03
200607,20060412,4,20,3,3.54,PRD0904742,CL00151,DEP00052,G00015,D00003,CUST0000981925,LA,OF,9.94E+14,L,LA,Full Shop,Mixed,STORE02797,LS,S03
200607,20060412,4,19,1,3.07,PRD0904913,CL00144,DEP00051,G00015,D00003,CUST0000669802,MM,YA,9.94E+14,M,LA,Small Shop,Grocery,STORE02797,LS,S03
200607,20060411,3,11,3,2.64,PRD0900456,CL00046,DEP00012,G00004,D00002,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Fresh,STORE02804,MS,W02
200607,20060410,2,15,1,0.34,PRD0900703,CL00023,DEP00008,G00004,D00002,,,,9.94E+14,M,UM,Small Shop,Fresh,STORE02804,MS,W02
200607,20060414,6,19,1,0.17,PRD0900745,CL00163,DEP00055,G00016,D00003,CUST0000726971,XX,OT,9.94E+14,S,MM,Small Shop,Grocery,STORE02804,MS,W02
200607,20060416,1,16,1,0.82,PRD0900773,CL00142,DEP00050,G00014,D00003,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Grocery,STORE02804,MS,W02
200607,20060416,1,16,1,0.23,PRD0900969,CL00041,DEP00011,G00004,D00002,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Grocery,STORE02804,MS,W02
200607,20060416,1,16,6,1.38,PRD0901004,CL00151,DEP00052,G00015,D00003,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Grocery,STORE02804,MS,W02
200607,20060416,1,17,1,0.52,PRD0901350,CL00068,DEP00019,G00007,D00002,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Fresh,STORE02804,MS,W02
200607,20060416,1,16,3,4.38,PRD0901469,CL00140,DEP00049,G00014,D00003,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Grocery,STORE02804,MS,W02
200607,20060416,1,17,1,0.13,PRD0901585,CL00103,DEP00035,G00010,D00003,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Fresh,STORE02804,MS,W02
200607,20060411,3,11,1,1.37,PRD0901684,CL00128,DEP00046,G00013,D00003,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Fresh,STORE02804,MS,W02
200607,20060411,3,11,3,5.19,PRD0901839,CL00074,DEP00021,G00007,D00002,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Fresh,STORE02804,MS,W02
200607,20060410,2,15,1,0.45,PRD0901872,CL00020,DEP00005,G00003,D00001,,,,9.94E+14,M,UM,Small Shop,Fresh,STORE02804,MS,W02
200607,20060416,1,16,9,8.64,PRD0902210,CL00162,DEP00055,G00016,D00003,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Grocery,STORE02804,MS,W02
200607,20060411,3,11,1,0.9,PRD0902271,CL00044,DEP00011,G00004,D00002,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Fresh,STORE02804,MS,W02
200607,20060416,1,17,1,0.74,PRD0902624,CL00083,DEP00023,G00007,D00002,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Fresh,STORE02804,MS,W02
200607,20060416,1,16,1,0.32,PRD0902877,CL00113,DEP00040,G00011,D00003,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Grocery,STORE02804,MS,W02
200607,20060416,1,16,1,0.8,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Grocery,STORE02804,MS,W02
200607,20060410,2,15,1,0.24,PRD0903052,CL00031,DEP00008,G00004,D00002,,,,9.94E+14,M,UM,Small Shop,Fresh,STORE02804,MS,W02
200607,20060411,3,11,3,3.6,PRD0903085,CL00076,DEP00022,G00007,D00002,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Fresh,STORE02804,MS,W02
200607,20060411,3,11,3,2.73,PRD0903269,CL00064,DEP00019,G00007,D00002,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Fresh,STORE02804,MS,W02
200607,20060416,1,16,4,3.64,PRD0903269,CL00064,DEP00019,G00007,D00002,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Grocery,STORE02804,MS,W02
200607,20060411,3,11,3,0.21,PRD0903270,CL00110,DEP00039,G00010,D00003,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Fresh,STORE02804,MS,W02
200607,20060416,1,17,3,1.05,PRD0903298,CL00201,DEP00067,G00021,D00005,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Fresh,STORE02804,MS,W02
200607,20060416,1,16,3,2.19,PRD0903685,CL00152,DEP00052,G00015,D00003,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Grocery,STORE02804,MS,W02
200607,20060411,3,11,1,0.42,PRD0904315,CL00006,DEP00002,G00001,D00001,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Fresh,STORE02804,MS,W02
200607,20060416,1,16,3,4.62,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Grocery,STORE02804,MS,W02
200607,20060416,1,17,1,1.79,PRD0904393,CL00087,DEP00025,G00008,D00002,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Fresh,STORE02804,MS,W02
200607,20060411,3,11,1,1.79,PRD0904393,CL00087,DEP00025,G00008,D00002,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Fresh,STORE02804,MS,W02
200607,20060416,1,17,3,2.1,PRD0904478,CL00002,DEP00001,G00001,D00001,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Fresh,STORE02804,MS,W02
200607,20060411,3,11,1,0.65,PRD0904621,CL00130,DEP00047,G00013,D00003,CUST0000847557,LA,YF,9.94E+14,L,LA,Top Up,Fresh,STORE02804,MS,W02
200607,20060410,2,21,1,1.7,PRD0900058,CL00020,DEP00005,G00003,D00001,CUST0000091697,MM,OF,9.94E+14,L,UM,Full Shop,Mixed,STORE02806,LS,S01
200607,20060410,2,21,1,1.65,PRD0900283,CL00073,DEP00021,G00007,D00002,CUST0000091697,MM,OF,9.94E+14,L,UM,Full Shop,Mixed,STORE02806,LS,S01
200607,20060411,3,15,1,0.92,PRD0900296,CL00070,DEP00020,G00007,D00002,,,,9.94E+14,M,MM,Top Up,Mixed,STORE02806,LS,S01
200607,20060411,3,15,1,2.43,PRD0900382,CL00235,DEP00083,G00028,D00008,,,,9.94E+14,M,MM,Top Up,Mixed,STORE02806,LS,S01
200607,20060411,3,15,1,1.75,PRD0900500,CL00130,DEP00047,G00013,D00003,,,,9.94E+14,M,MM,Top Up,Mixed,STORE02806,LS,S01
200607,20060411,3,15,1,1.23,PRD0900501,CL00087,DEP00025,G00008,D00002,,,,9.94E+14,M,MM,Top Up,Mixed,STORE02806,LS,S01
200607,20060410,2,21,1,0.28,PRD0900684,CL00043,DEP00011,G00004,D00002,CUST0000091697,MM,OF,9.94E+14,L,UM,Full Shop,Mixed,STORE02806,LS,S01
200607,20060410,2,21,3,3.99,PRD0901214,CL00070,DEP00020,G00007,D00002,CUST0000091697,MM,OF,9.94E+14,L,UM,Full Shop,Mixed,STORE02806,LS,S01
200607,20060410,2,21,1,6.82,PRD0901271,CL00229,DEP00081,G00027,D00008,CUST0000091697,MM,OF,9.94E+14,L,UM,Full Shop,Mixed,STORE02806,LS,S01
200607,20060410,2,21,1,0.88,PRD0901521,CL00163,DEP00055,G00016,D00003,CUST0000091697,MM,OF,9.94E+14,L,UM,Full Shop,Mixed,STORE02806,LS,S01
200607,20060410,2,21,3,4.95,PRD0901574,CL00213,DEP00070,G00022,D00005,CUST0000091697,MM,OF,9.94E+14,L,UM,Full Shop,Mixed,STORE02806,LS,S01
200607,20060411,3,15,1,2.15,PRD0901648,CL00078,DEP00022,G00007,D00002,,,,9.94E+14,M,MM,Top Up,Mixed,STORE02806,LS,S01
200607,20060410,2,21,5,4.4,PRD0901850,CL00162,DEP00055,G00016,D00003,CUST0000091697,MM,OF,9.94E+14,L,UM,Full Shop,Mixed,STORE02806,LS,S01
200607,20060410,2,17,1,2.25,PRD0901982,CL00231,DEP00081,G00027,D00008,,,,9.94E+14,M,MM,Top Up,Grocery,STORE02806,LS,S01
200607,20060411,3,18,1,2.67,PRD0902027,CL00195,DEP00067,G00021,D00005,CUST0000444791,MM,YA,9.94E+14,M,MM,Small Shop,Nonfood,STORE02806,LS,S01
200607,20060412,4,21,3,17.31,PRD0902148,CL00225,DEP00077,G00024,D00006,,,,9.94E+14,M,XX,XX,XX,STORE02806,LS,S01
200607,20060410,2,21,1,1.34,PRD0902176,CL00076,DEP00022,G00007,D00002,CUST0000091697,MM,OF,9.94E+14,L,UM,Full Shop,Mixed,STORE02806,LS,S01
200607,20060410,2,21,1,1.41,PRD0902739,CL00073,DEP00021,G00007,D00002,CUST0000091697,MM,OF,9.94E+14,L,UM,Full Shop,Mixed,STORE02806,LS,S01
200607,20060410,2,21,1,1.56,PRD0902898,CL00037,DEP00010,G00004,D00002,CUST0000091697,MM,OF,9.94E+14,L,UM,Full Shop,Mixed,STORE02806,LS,S01
200607,20060411,3,15,1,1.23,PRD0902942,CL00133,DEP00047,G00013,D00003,,,,9.94E+14,M,MM,Top Up,Mixed,STORE02806,LS,S01
200607,20060410,2,21,1,0.2,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000091697,MM,OF,9.94E+14,L,UM,Full Shop,Mixed,STORE02806,LS,S01
200607,20060411,3,15,1,0.67,PRD0903099,CL00039,DEP00010,G00004,D00002,,,,9.94E+14,M,MM,Top Up,Mixed,STORE02806,LS,S01
200607,20060411,3,15,1,1.04,PRD0903187,CL00043,DEP00011,G00004,D00002,,,,9.94E+14,M,MM,Top Up,Mixed,STORE02806,LS,S01
200607,20060410,2,21,1,0.89,PRD0903228,CL00138,DEP00048,G00013,D00003,CUST0000091697,MM,OF,9.94E+14,L,UM,Full Shop,Mixed,STORE02806,LS,S01
200607,20060410,2,17,1,2.06,PRD0903618,CL00163,DEP00055,G00016,D00003,,,,9.94E+14,M,MM,Top Up,Grocery,STORE02806,LS,S01
200607,20060411,3,18,1,3.2,PRD0903694,CL00195,DEP00067,G00021,D00005,CUST0000444791,MM,YA,9.94E+14,M,MM,Small Shop,Nonfood,STORE02806,LS,S01
200607,20060410,2,21,1,3.6,PRD0903728,CL00201,DEP00067,G00021,D00005,CUST0000091697,MM,OF,9.94E+14,L,UM,Full Shop,Mixed,STORE02806,LS,S01
200607,20060410,2,21,1,2.68,PRD0904170,CL00064,DEP00019,G00007,D00002,CUST0000091697,MM,OF,9.94E+14,L,UM,Full Shop,Mixed,STORE02806,LS,S01
200607,20060410,2,21,3,4.62,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000091697,MM,OF,9.94E+14,L,UM,Full Shop,Mixed,STORE02806,LS,S01
200607,20060410,2,17,1,0.53,PRD0904531,CL00103,DEP00035,G00010,D00003,,,,9.94E+14,M,MM,Top Up,Grocery,STORE02806,LS,S01
200607,20060411,3,18,1,1.59,PRD0904888,CL00073,DEP00021,G00007,D00002,CUST0000444791,MM,YA,9.94E+14,M,MM,Small Shop,Nonfood,STORE02806,LS,S01
200607,20060410,2,17,1,1.25,PRD0904945,CL00001,DEP00001,G00001,D00001,,,,9.94E+14,M,MM,Top Up,Grocery,STORE02806,LS,S01
200607,20060415,7,19,1,0.87,PRD0903809,CL00162,DEP00055,G00016,D00003,,,,9.94E+14,S,MM,Small Shop,Grocery,STORE02811,MS,W03
200607,20060414,6,19,1,1.14,PRD0900152,CL00043,DEP00011,G00004,D00002,CUST0000689905,UM,YA,9.94E+14,L,UM,Top Up,Fresh,STORE02813,LS,E03
200607,20060414,6,19,1,0.63,PRD0900173,CL00045,DEP00011,G00004,D00002,CUST0000689905,UM,YA,9.94E+14,L,UM,Top Up,Fresh,STORE02813,LS,E03
200607,20060414,6,19,1,1.37,PRD0900202,CL00002,DEP00001,G00001,D00001,CUST0000689905,UM,YA,9.94E+14,L,UM,Top Up,Fresh,STORE02813,LS,E03
200607,20060414,6,19,1,1.62,PRD0900295,CL00083,DEP00023,G00007,D00002,CUST0000689905,UM,YA,9.94E+14,L,UM,Top Up,Fresh,STORE02813,LS,E03
200607,20060414,6,19,1,1.81,PRD0900302,CL00037,DEP00010,G00004,D00002,CUST0000689905,UM,YA,9.94E+14,L,UM,Top Up,Fresh,STORE02813,LS,E03
200607,20060415,7,19,1,1.08,PRD0900321,CL00070,DEP00020,G00007,D00002,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE02813,LS,E03
200607,20060410,2,15,1,2.32,PRD0900329,CL00083,DEP00023,G00007,D00002,CUST0000483902,UM,,9.94E+14,S,MM,Small Shop,Fresh,STORE02813,LS,E03
200607,20060414,6,19,1,0.7,PRD0900415,CL00040,DEP00010,G00004,D00002,CUST0000689905,UM,YA,9.94E+14,L,UM,Top Up,Fresh,STORE02813,LS,E03
200607,20060414,6,15,1,1.04,PRD0900461,CL00150,DEP00052,G00015,D00003,,,,9.94E+14,S,MM,Small Shop,Grocery,STORE02813,LS,E03
200607,20060413,5,11,1,1.18,PRD0900653,CL00046,DEP00012,G00004,D00002,,,,9.94E+14,S,LA,Small Shop,Fresh,STORE02813,LS,E03
200607,20060415,7,19,1,0.99,PRD0900984,CL00140,DEP00049,G00014,D00003,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE02813,LS,E03
200607,20060414,6,19,1,2.11,PRD0901066,CL00046,DEP00012,G00004,D00002,CUST0000689905,UM,YA,9.94E+14,L,UM,Top Up,Fresh,STORE02813,LS,E03
200607,20060414,6,19,1,0.84,PRD0901098,CL00089,DEP00025,G00008,D00002,CUST0000689905,UM,YA,9.94E+14,L,UM,Top Up,Fresh,STORE02813,LS,E03
200607,20060414,6,19,1,1.33,PRD0901214,CL00070,DEP00020,G00007,D00002,CUST0000689905,UM,YA,9.94E+14,L,UM,Top Up,Fresh,STORE02813,LS,E03
200607,20060415,7,19,1,0.99,PRD0901316,CL00044,DEP00011,G00004,D00002,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE02813,LS,E03
200607,20060415,7,19,1,1.05,PRD0901490,CL00073,DEP00021,G00007,D00002,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE02813,LS,E03
200607,20060415,7,19,1,0.64,PRD0901627,CL00039,DEP00010,G00004,D00002,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE02813,LS,E03
200607,20060415,7,19,1,2.09,PRD0901740,CL00033,DEP00008,G00004,D00002,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE02813,LS,E03
